VisitID,UserID,SessionID,PageURL,ReferrerURL,Timestamp,Country,Browser,OperatingSystem,DeviceType,PageLoadTime,PageResponseTime,Clicks,SessionDuration,PageViews,Conversion,BounceRate,CampaignSource,AdClicks,Revenue
6570,748,44969,http://www.hammond.com/,https://www.summers.net/,2024-06-07 02:05:18,Saint Barthelemy,Safari,Windows,Mobile,9.81,680,15,1613,42,0,1,LinkedIn,7,335.67
6571,679,28791,http://ward.info/,https://carter.com/,2024-06-18 17:10:27,French Southern Territories,Chrome,Android,Mobile,0.37,472,10,725,21,0,0,Instagram,4,242.96
6572,356,64532,http://www.adams.com/,https://smith.info/,2024-01-18 11:22:47,Bhutan,Firefox,Windows,Mobile,7.07,1778,16,292,14,1,1,Google,1,488.04
6573,441,62604,https://www.gutierrez.com/,https://www.nunez.com/,2024-06-17 13:33:09,South Africa,Safari,Android,Desktop,1.85,1010,15,1736,9,0,1,Twitter,7,221.98
6574,968,20067,http://www.clark.com/,http://www.hill.com/,2024-02-04 14:53:32,New Zealand,Opera,Android,Tablet,6.12,988,4,237,24,1,1,Google,1,405.59
6575,1302,50523,http://cox.net/,https://www.crawford.com/,2024-07-19 10:49:09,Spain,Chrome,Windows,Tablet,0.79,1381,9,2706,7,0,0,LinkedIn,0,165.27
6576,1320,19596,http://vargas.com/,https://gallagher.com/,2024-01-23 20:37:15,Israel,Chrome,Linux,Tablet,7.23,1914,11,804,43,1,0,Twitter,0,289.97
6577,1301,46564,http://www.mcconnell.com/,https://www.bass.com/,2024-05-23 11:37:47,Korea,Chrome,iOS,Tablet,8.31,1822,13,1078,4,0,0,Twitter,5,469.99
6578,449,65259,http://ballard.com/,http://www.wells-saunders.net/,2024-06-23 18:03:12,Indonesia,Firefox,Linux,Desktop,0.9,1442,10,3126,7,1,0,LinkedIn,0,478.65
6579,1576,61822,https://www.anthony.info/,http://thornton.com/,2024-01-03 04:13:01,Haiti,Edge,Android,Mobile,1.31,1401,0,3006,36,0,0,Google,8,410.12
6580,1519,47229,http://www.carroll-stanley.com/,http://todd-thompson.com/,2024-02-18 00:50:29,Tuvalu,Edge,iOS,Desktop,7.09,822,12,1378,44,1,1,LinkedIn,8,304.61
6581,862,93652,http://martin.biz/,http://barker-wright.com/,2024-05-23 22:27:56,Saint Lucia,Edge,iOS,Mobile,6.94,534,2,1122,7,1,1,Google,1,335.68
6582,1569,19403,http://www.reese-green.org/,http://flores.com/,2024-02-20 07:46:45,Romania,Firefox,Windows,Mobile,1.86,511,17,1871,14,1,1,Google,2,308.43
6583,380,13200,http://www.sandoval.com/,http://www.smith-heath.com/,2024-05-15 14:57:52,Saint Barthelemy,Firefox,Mac OS,Tablet,2.37,785,13,1861,13,1,1,Twitter,3,51.75
6584,396,13341,http://park-kelly.com/,http://www.escobar-greene.com/,2024-05-28 15:17:20,Madagascar,Safari,iOS,Desktop,3.52,1272,2,2006,40,1,0,Google,1,26.56
6585,1611,66847,http://www.adams-holloway.biz/,http://www.cruz-watson.com/,2024-06-24 09:31:45,Russian Federation,Opera,Mac OS,Mobile,3.85,1563,1,415,22,1,1,Twitter,9,83.17
6586,498,83938,http://watts.org/,http://perez.com/,2024-04-28 01:47:38,Fiji,Edge,iOS,Mobile,9.16,1494,0,2594,17,1,1,Twitter,0,179.61
6587,706,72894,https://www.baker-warren.com/,http://www.allen.com/,2024-06-28 12:15:55,Turks and Caicos Islands,Opera,Linux,Tablet,1.82,1162,5,114,30,1,1,Instagram,2,350.3
6588,369,90195,https://barnes-johnson.com/,https://green-parks.biz/,2024-05-11 01:30:43,Hong Kong,Chrome,Android,Mobile,1.02,214,12,1498,22,0,0,Instagram,2,349.46
6589,1075,90397,https://www.campbell-klein.biz/,http://simmons-foley.com/,2024-06-01 11:53:40,Azerbaijan,Edge,Mac OS,Mobile,2.86,1035,17,1974,13,1,1,Facebook,9,499.26
6590,1268,43152,https://dyer.net/,https://www.howard-thompson.com/,2024-05-10 19:06:03,Ethiopia,Safari,Windows,Mobile,1.61,1823,3,3153,17,0,0,Google,0,54.63
6591,150,86282,http://thomas.com/,https://www.pineda.com/,2024-01-31 00:54:09,Slovenia,Edge,Linux,Desktop,8.55,280,7,1608,34,0,0,Google,3,432.71
6592,246,72157,http://www.lawson.biz/,https://obrien.com/,2024-01-27 05:22:29,Thailand,Safari,Linux,Desktop,1.47,1217,5,354,3,1,1,Google,4,42.45
6593,1967,25694,https://houston.org/,https://rodgers.com/,2024-01-13 21:57:46,United States Minor Outlying Islands,Opera,Mac OS,Desktop,5.76,324,18,452,35,1,1,LinkedIn,2,98.97
6594,922,11472,https://www.washington-scott.com/,https://davis-patterson.info/,2024-04-17 02:48:56,Italy,Edge,iOS,Mobile,6.18,1673,0,425,7,0,1,Instagram,9,273.48
6595,1177,53402,http://dean-reid.com/,http://www.russell.com/,2024-02-04 05:43:24,Cocos (Keeling) Islands,Chrome,iOS,Tablet,5.18,1853,17,3235,14,1,1,Facebook,8,94.89
6596,1992,3045,https://jackson-miller.com/,http://brown.com/,2024-01-05 10:53:44,Malawi,Firefox,Mac OS,Desktop,2.77,1366,17,2959,34,1,1,Twitter,2,28.45
6597,489,19109,https://gross-robinson.com/,http://www.white-miller.com/,2024-04-03 16:00:47,Niue,Edge,Linux,Tablet,2.98,1992,11,3387,2,0,1,Twitter,9,87.4
6598,877,59116,https://www.bell.com/,https://cruz.com/,2024-01-23 22:27:05,Zimbabwe,Opera,Windows,Mobile,2.06,935,6,1938,45,0,1,Facebook,1,361.5
6599,905,6020,https://johnson.com/,https://www.jones.org/,2024-06-08 15:02:37,Switzerland,Opera,Android,Tablet,3.13,1632,19,1655,8,0,1,Facebook,9,261.99
6600,819,61209,https://olson-griffin.net/,https://www.dawson.com/,2024-06-06 19:24:44,Colombia,Safari,Android,Desktop,6.31,1738,11,1175,39,1,1,Facebook,5,60.06
6601,650,39580,https://www.lewis.com/,https://www.fowler-hill.net/,2024-06-02 00:00:49,United Kingdom,Chrome,Android,Desktop,7.22,842,12,2303,35,1,1,Instagram,9,403.81
6602,1488,46452,http://buckley-estrada.org/,http://harris.info/,2024-03-16 08:06:31,France,Chrome,Windows,Tablet,0.5,228,0,3075,8,0,1,Twitter,9,341.7
6603,1431,9739,https://burns-davis.biz/,https://harper.biz/,2024-06-07 17:59:45,Heard Island and McDonald Islands,Safari,Linux,Mobile,3.94,365,1,1417,4,0,0,Twitter,6,125.09
6604,754,5392,https://www.avila-sanchez.com/,https://www.jones.com/,2024-01-01 21:03:35,Saint Helena,Chrome,Linux,Mobile,7.73,346,11,618,45,0,0,Instagram,0,372.47
6605,1549,47479,https://www.shepard.com/,https://hoover.com/,2024-01-07 23:49:17,Andorra,Opera,Windows,Desktop,2.71,1335,19,328,24,1,1,Twitter,2,313.65
6606,768,94799,https://www.cook.com/,https://www.bell.info/,2024-05-13 04:54:21,Monaco,Opera,Windows,Desktop,1.29,1875,10,3550,39,1,1,LinkedIn,9,304.32
6607,186,5222,https://www.edwards.info/,https://moore.com/,2024-07-21 22:49:52,French Guiana,Edge,Mac OS,Tablet,2.14,1691,13,2647,40,1,0,LinkedIn,3,365.81
6608,255,20862,http://moore.com/,http://www.baker.com/,2024-04-09 16:54:23,Monaco,Safari,iOS,Desktop,1.43,1849,16,1422,3,1,1,Instagram,6,378.79
6609,65,79474,https://luna-foster.com/,http://lewis.net/,2024-04-10 11:42:55,El Salvador,Opera,Mac OS,Desktop,5.27,101,5,993,30,0,0,Instagram,6,414.47
6610,409,27011,http://gordon.com/,http://www.potter-ramos.com/,2024-01-07 06:05:50,Niue,Chrome,Android,Mobile,2.28,1578,10,847,5,1,0,Instagram,0,463.77
6611,1281,25575,http://www.simmons.com/,https://www.carter.info/,2024-04-28 19:02:11,Guadeloupe,Safari,Windows,Tablet,3.15,1012,10,1768,19,0,0,Twitter,7,88.34
6612,411,90044,http://morton.com/,https://www.nichols.info/,2024-06-08 03:55:32,Papua New Guinea,Firefox,Linux,Tablet,7.35,1513,13,214,32,1,1,Facebook,4,344.42
6613,1369,86638,https://www.taylor-johnson.com/,http://james-knight.com/,2024-04-22 16:02:00,Panama,Safari,iOS,Mobile,6.78,1726,2,1618,38,1,0,LinkedIn,3,53.71
6614,761,32820,http://meyer-oneill.com/,http://figueroa-martin.info/,2024-01-06 22:22:20,Congo,Safari,Windows,Desktop,0.34,170,1,1918,16,1,0,Twitter,0,468.75
6615,1890,30210,http://www.avila.com/,http://martin.com/,2024-06-09 18:58:19,Hungary,Edge,Android,Mobile,6.97,115,4,2026,36,1,1,Instagram,8,412.58
6616,1468,90264,https://wright.com/,https://www.burke.info/,2024-07-20 18:51:33,Guyana,Opera,Windows,Tablet,2.44,1872,17,3545,43,1,1,Instagram,2,224.5
6617,1225,72474,http://howard.info/,https://clark.com/,2024-01-28 05:59:01,British Virgin Islands,Safari,iOS,Desktop,5.7,814,5,1570,35,0,1,Twitter,4,143.24
6618,1326,75881,http://newman.net/,http://www.foster.net/,2024-03-12 04:01:58,Morocco,Firefox,Linux,Mobile,7.53,1213,11,1064,20,0,0,Facebook,9,189.67
6619,496,8566,http://www.lam-haynes.com/,http://www.washington.net/,2024-02-21 17:07:00,Guinea,Chrome,Mac OS,Tablet,1.64,1617,7,1127,14,1,0,Twitter,0,341.29
6620,595,17585,https://bryant.biz/,https://www.chavez.com/,2024-03-10 12:30:14,Svalbard & Jan Mayen Islands,Firefox,Mac OS,Mobile,3.18,567,4,968,6,0,0,Facebook,7,334.52
6621,1607,11229,https://smith.com/,https://davis-martinez.org/,2024-04-28 15:05:48,Algeria,Chrome,Mac OS,Mobile,9.44,1562,12,2593,41,1,0,Instagram,3,174.17
6622,947,39718,https://www.mitchell-burgess.com/,http://lin.com/,2024-04-20 08:52:33,Argentina,Firefox,Linux,Mobile,2.06,1982,10,1058,13,1,0,Instagram,2,174.97
6623,1195,63845,https://obrien.com/,https://turner.com/,2024-03-16 07:24:26,Aruba,Safari,Windows,Desktop,8.58,791,0,3052,33,1,1,Google,1,73.97
6624,1296,12555,https://www.lewis.com/,https://jackson.com/,2024-03-04 22:52:54,Denmark,Safari,Windows,Mobile,0.47,823,4,1082,35,0,1,Facebook,2,131.93
6625,887,98563,https://lee.info/,http://www.bowen.biz/,2024-01-14 04:59:46,Tajikistan,Safari,Android,Tablet,2.45,373,6,2555,31,1,1,Google,1,172.27
6626,1821,12729,http://chavez.org/,https://hill.info/,2024-03-15 09:50:39,Falkland Islands (Malvinas),Opera,Windows,Mobile,5.48,1699,6,3336,46,1,1,Facebook,3,298.89
6627,102,63383,https://www.garza.net/,http://carpenter.com/,2024-04-17 07:20:55,Suriname,Opera,Mac OS,Mobile,9.75,169,15,829,31,0,1,LinkedIn,0,345.73
6628,206,91506,http://owens.net/,https://aguilar.com/,2024-06-26 05:41:41,Christmas Island,Safari,Linux,Desktop,9.34,1430,17,2131,14,0,0,Google,2,175.25
6629,1782,99745,https://vasquez.com/,https://white.net/,2024-04-28 14:29:50,British Virgin Islands,Opera,Mac OS,Desktop,9.25,1815,12,2120,21,1,1,Twitter,9,159.18
6630,842,64430,https://www.miranda.org/,http://rojas.org/,2024-04-14 21:56:14,Holy See (Vatican City State),Chrome,Linux,Desktop,7.93,1512,11,3099,18,0,1,Instagram,7,422.65
6631,74,35920,https://garcia.com/,http://salinas.com/,2024-03-15 23:53:11,Ireland,Safari,iOS,Tablet,5.02,1345,7,408,22,0,1,Google,1,116.58
6632,1850,49539,https://www.kaufman.com/,http://www.johnson.com/,2024-01-15 18:37:51,Qatar,Opera,Mac OS,Desktop,6.69,1930,13,1884,32,0,0,Google,0,237.52
6633,1351,97322,https://www.jones-ayers.com/,http://franklin.info/,2024-04-21 04:00:25,Finland,Opera,Android,Tablet,1.72,1485,4,757,13,0,0,Instagram,4,146.04
6634,684,56448,https://www.khan-perry.org/,https://www.edwards.com/,2024-02-18 23:02:40,Uganda,Opera,Linux,Desktop,3.37,538,4,432,37,0,1,Google,5,140.99
6635,1177,98941,http://smith.com/,https://www.walls.com/,2024-03-23 13:54:54,Croatia,Chrome,Linux,Tablet,6.03,1161,16,1552,12,0,0,Facebook,5,120.33
6636,1713,93066,https://www.johnson-fisher.com/,https://horton-lewis.org/,2024-03-05 00:23:09,Ecuador,Opera,Windows,Desktop,8.87,1099,14,1384,12,0,0,Google,9,439.62
6637,1495,33729,https://www.villarreal.com/,http://cervantes-howard.biz/,2024-04-04 20:00:57,Guinea-Bissau,Opera,iOS,Mobile,6.13,551,4,890,29,0,1,Facebook,6,181.9
6638,1799,99103,https://www.finley.net/,http://wolf.info/,2024-05-08 17:14:17,Netherlands,Safari,Linux,Mobile,3.4,639,18,2241,19,0,1,Google,9,301.37
6639,1748,59669,http://pope-garcia.net/,http://www.garcia.com/,2024-02-28 23:14:53,Bouvet Island (Bouvetoya),Opera,Mac OS,Tablet,1.42,750,16,1931,33,0,1,Twitter,1,399.73
6640,476,72797,https://williams-martin.com/,https://hubbard-larson.info/,2024-06-21 19:19:55,Sudan,Edge,Android,Desktop,5.74,481,2,429,14,1,0,LinkedIn,8,422.85
6641,791,76018,http://rivera.net/,http://rodriguez.com/,2024-04-22 19:21:06,Mexico,Opera,Linux,Tablet,6.48,288,11,1466,28,0,0,Facebook,1,163.93
6642,1231,34748,https://www.hobbs.com/,https://www.johnson.biz/,2024-01-25 06:26:17,Denmark,Firefox,Windows,Tablet,5.12,1562,8,3298,3,1,1,LinkedIn,3,390.0
6643,1704,33837,https://browning.net/,http://ortega.com/,2024-02-06 17:07:59,El Salvador,Opera,Linux,Tablet,2.52,1016,9,190,31,1,0,Facebook,9,392.15
6644,1628,66776,http://www.cooper.com/,http://www.thomas-dalton.com/,2024-01-05 09:08:17,Serbia,Firefox,Linux,Tablet,9.39,414,0,1926,7,1,0,Facebook,7,313.55
6645,1511,82168,https://johnson.com/,http://olsen.com/,2024-03-19 16:36:37,Brazil,Opera,iOS,Mobile,8.07,1731,3,3189,5,1,0,Instagram,8,433.36
6646,1112,96785,http://brown.com/,https://cruz.com/,2024-05-22 01:03:14,Australia,Chrome,Linux,Tablet,3.26,142,9,2393,29,1,1,Facebook,6,429.29
6647,1724,23839,http://www.arias.com/,https://mcmillan.com/,2024-04-26 16:08:26,Guyana,Chrome,Linux,Desktop,6.93,1095,10,932,12,0,0,Facebook,0,282.77
6648,940,48847,http://www.fowler-mason.info/,http://www.lindsey.com/,2024-07-07 11:00:41,Turks and Caicos Islands,Opera,Windows,Tablet,1.48,1702,13,901,10,0,1,Instagram,6,413.85
6649,1065,47824,https://www.kelly-watson.com/,http://www.christensen.com/,2024-07-11 22:43:53,Ethiopia,Edge,iOS,Tablet,8.63,1055,3,2143,29,0,1,LinkedIn,3,173.11
6650,380,23949,http://jones.com/,http://www.may.org/,2024-03-22 17:40:05,Mongolia,Chrome,Linux,Tablet,7.89,1714,5,2147,48,0,1,LinkedIn,3,154.12
6651,161,72992,https://dixon.org/,https://www.cooper.com/,2024-03-29 01:51:24,Libyan Arab Jamahiriya,Edge,Mac OS,Desktop,4.78,1273,14,870,43,0,0,Facebook,7,1.02
6652,36,46927,http://moss.biz/,http://cervantes.net/,2024-03-28 08:57:51,Syrian Arab Republic,Chrome,Linux,Desktop,7.72,1442,11,1517,10,0,1,Twitter,4,276.32
6653,543,79148,https://www.sharp.info/,https://www.hill-gutierrez.com/,2024-05-10 12:49:05,Western Sahara,Safari,Windows,Tablet,8.38,1349,11,2378,6,1,0,Facebook,3,66.71
6654,604,60570,https://turner-johnston.com/,https://wolfe.com/,2024-06-12 18:47:51,Pitcairn Islands,Safari,Linux,Mobile,0.5,772,9,1238,28,0,1,Google,2,463.39
6655,1784,80797,https://mcmahon.com/,https://www.rojas-rowe.com/,2024-06-20 02:09:20,China,Edge,iOS,Mobile,2.44,1818,18,2020,23,1,1,Facebook,1,479.78
6656,747,51664,https://www.tate.com/,https://williams.com/,2024-01-30 14:33:15,Australia,Opera,iOS,Tablet,7.42,1613,9,3073,7,1,1,Instagram,0,329.0
6657,625,14552,https://www.murillo.info/,https://www.henry.biz/,2024-07-16 10:00:01,Spain,Safari,iOS,Tablet,7.77,1535,1,1159,9,1,1,Instagram,7,45.99
6658,850,16337,https://www.simpson.com/,https://www.williams.com/,2024-03-22 01:53:44,South Georgia and the South Sandwich Islands,Opera,Windows,Desktop,9.88,1261,14,3516,11,0,1,Instagram,4,47.49
6659,889,42527,https://www.simmons-davidson.info/,https://www.owens-macias.com/,2024-02-25 15:33:08,Moldova,Safari,iOS,Mobile,8.59,774,10,1665,32,1,0,Instagram,8,478.98
6660,241,25545,https://www.valentine.com/,https://lee.com/,2024-05-21 04:40:11,Macao,Edge,iOS,Tablet,0.18,1117,5,1010,32,0,0,Twitter,6,350.95
6661,264,65624,https://www.mccann.biz/,http://www.wilson.org/,2024-07-22 17:42:07,Luxembourg,Edge,Android,Desktop,7.08,1513,3,1868,43,1,0,Google,4,151.7
6662,1942,80450,https://zavala.com/,https://www.carey.com/,2024-01-29 13:10:42,New Caledonia,Safari,Mac OS,Desktop,2.96,1295,19,546,21,0,1,Twitter,6,244.86
6663,1179,6391,https://roth.com/,https://www.deleon.com/,2024-05-13 19:09:37,Congo,Chrome,iOS,Mobile,2.17,142,19,1774,11,1,1,Twitter,0,193.83
6664,1805,39904,https://brooks.com/,http://wu.com/,2024-04-05 15:41:59,Uganda,Opera,Android,Desktop,8.76,1672,14,295,22,0,1,Facebook,8,15.76
6665,60,86942,https://www.gonzalez-ochoa.info/,http://www.chen-smith.com/,2024-03-06 08:03:04,Macao,Opera,Windows,Desktop,9.69,498,3,1653,42,0,0,Google,8,437.64
6666,1465,8788,http://www.fritz.com/,https://www.nelson.biz/,2024-05-09 07:52:49,Barbados,Firefox,Linux,Desktop,6.78,1818,3,2477,42,0,0,Instagram,7,172.23
6667,1308,62404,http://jones.org/,https://holland-roberts.com/,2024-03-11 17:51:19,Svalbard & Jan Mayen Islands,Opera,Android,Mobile,8.69,1489,12,1145,25,0,1,LinkedIn,0,424.14
6668,1622,37400,https://walls.com/,https://www.holmes-barajas.com/,2024-05-18 15:50:28,France,Safari,Windows,Desktop,4.33,676,7,3065,34,1,0,Twitter,0,164.56
6669,483,51443,https://pace-jackson.com/,https://www.case-reed.com/,2024-01-02 21:10:38,Saint Helena,Opera,Android,Tablet,4.29,1312,9,1850,32,1,1,Google,0,305.37
6670,1696,82146,https://www.shepherd-graves.com/,http://www.cochran.net/,2024-07-19 16:00:49,Dominica,Firefox,Linux,Mobile,8.87,1244,18,3364,10,1,1,Google,5,64.76
6671,1620,55071,http://brown.org/,https://grant.com/,2024-03-10 02:31:15,Togo,Chrome,Mac OS,Desktop,0.45,1682,18,2309,8,1,1,Google,5,382.08
6672,1226,94327,http://www.silva.com/,http://www.kelly.com/,2024-05-07 00:32:53,Palestinian Territory,Firefox,Linux,Desktop,9.12,733,10,2824,13,0,1,LinkedIn,9,262.13
6673,181,22638,http://simon.com/,http://abbott.com/,2024-04-06 01:53:21,Honduras,Firefox,Mac OS,Mobile,6.76,728,13,3531,1,1,0,Facebook,1,7.75
6674,1712,12958,http://www.warren-may.info/,https://frank.com/,2024-05-31 16:15:13,Venezuela,Opera,iOS,Mobile,9.14,1896,14,2896,11,1,1,LinkedIn,9,111.6
6675,1862,86947,https://thompson-barrett.org/,http://www.hicks.com/,2024-02-12 15:39:55,Micronesia,Opera,Linux,Mobile,7.02,1082,12,260,13,1,1,Facebook,6,413.12
6676,1175,50896,http://www.gutierrez.net/,https://peterson-guzman.info/,2024-02-06 21:11:31,Mauritius,Firefox,Windows,Tablet,9.04,1007,2,2918,49,1,0,LinkedIn,8,143.35
6677,74,55577,https://baker.com/,https://www.sims.org/,2024-04-25 20:45:11,Mongolia,Chrome,Linux,Desktop,2.77,1156,8,3022,47,0,0,Instagram,0,375.22
6678,1177,25817,https://www.white.com/,http://horton.com/,2024-07-19 15:21:31,Uganda,Opera,Windows,Tablet,7.54,1241,7,2402,44,0,1,Instagram,6,162.93
6679,1243,88572,http://ramirez-tate.com/,https://www.smith.com/,2024-07-07 10:27:29,Maldives,Firefox,Windows,Desktop,3.53,1953,18,2307,31,0,0,LinkedIn,8,279.86
6680,1523,2145,http://sosa.com/,http://robinson.com/,2024-01-02 08:49:45,French Southern Territories,Chrome,Windows,Mobile,1.66,298,3,1883,11,1,1,Twitter,1,444.32
6681,1285,94092,http://franco-larson.biz/,https://www.scott-petty.biz/,2024-06-18 16:12:23,Haiti,Firefox,Android,Tablet,5.18,1719,19,1606,31,0,0,Instagram,6,492.23
6682,1023,78982,https://reid-mccoy.com/,https://price.com/,2024-06-18 18:15:03,Senegal,Chrome,Mac OS,Tablet,0.24,1196,0,368,20,0,1,LinkedIn,4,446.47
6683,288,51752,https://kelley.com/,http://mckenzie-castro.org/,2024-01-25 19:10:06,Myanmar,Safari,Mac OS,Desktop,7.5,602,11,1630,48,0,1,Twitter,0,427.34
6684,1453,74187,https://evans-young.com/,https://www.patterson.com/,2024-01-22 09:46:10,Philippines,Edge,Mac OS,Desktop,5.09,293,16,898,12,1,1,Google,5,128.9
6685,689,13458,https://small.biz/,http://mcdonald.com/,2024-04-26 04:55:06,Algeria,Firefox,iOS,Mobile,5.68,1467,18,195,38,0,0,Google,1,146.8
6686,73,45878,https://www.alvarez.com/,https://www.cooper.com/,2024-03-12 07:14:16,Northern Mariana Islands,Opera,iOS,Mobile,3.78,1391,6,2786,42,0,0,Google,2,330.19
6687,1936,3658,http://brady.net/,https://porter.com/,2024-04-18 12:27:33,Zambia,Opera,Linux,Mobile,9.27,1726,5,327,25,0,0,Twitter,0,22.27
6688,97,61607,https://williams-kelly.com/,https://gonzalez.info/,2024-07-08 20:41:54,Ecuador,Chrome,Android,Tablet,1.49,1097,2,523,14,0,0,Facebook,1,112.78
6689,71,59720,https://miles.com/,http://reyes-jones.com/,2024-06-18 18:59:43,Lao People's Democratic Republic,Firefox,Android,Mobile,8.28,1924,19,137,17,0,0,Twitter,4,210.55
6690,971,32291,https://www.morgan.com/,https://mann.net/,2024-05-20 07:19:22,Puerto Rico,Firefox,Mac OS,Tablet,9.73,1524,12,884,17,1,1,Google,1,205.85
6691,1998,16306,https://macias.com/,https://jones-vaughn.biz/,2024-07-18 09:02:23,Israel,Safari,iOS,Mobile,3.95,229,15,2453,13,1,1,Twitter,2,442.96
6692,17,49884,https://www.barrett-reynolds.com/,http://jackson.com/,2024-06-01 01:18:24,Haiti,Edge,Mac OS,Desktop,8.33,1048,19,1689,22,1,1,LinkedIn,8,416.68
6693,703,88340,https://carr.net/,https://www.ross-taylor.com/,2024-01-22 18:38:15,Singapore,Opera,Mac OS,Mobile,7.36,1105,16,1006,24,0,0,Google,8,464.42
6694,604,26617,http://prince-dawson.org/,https://castillo.biz/,2024-05-06 13:13:54,Morocco,Safari,Windows,Tablet,4.71,1736,16,700,12,0,0,Twitter,7,347.04
6695,1309,77592,http://stein-pollard.com/,http://www.jordan.net/,2024-07-01 02:37:38,Seychelles,Safari,Android,Tablet,3.83,1079,11,1262,20,1,1,Instagram,9,60.06
6696,1586,63562,http://mccormick-hampton.com/,http://brown-camacho.biz/,2024-05-17 02:41:35,Panama,Edge,Mac OS,Tablet,3.96,1575,14,1644,20,0,0,Instagram,3,174.4
6697,1424,2976,http://bennett.com/,https://www.morris.com/,2024-04-04 08:37:37,Reunion,Chrome,Mac OS,Mobile,1.4,845,1,2601,41,0,0,LinkedIn,7,155.98
6698,1385,91474,http://www.taylor.com/,https://rivera-klein.com/,2024-03-10 17:56:14,Mexico,Firefox,Mac OS,Mobile,2.48,1882,13,3317,39,0,1,LinkedIn,9,80.09
6699,1452,12095,https://www.coleman.com/,https://www.oconnor.com/,2024-05-09 21:01:32,Ghana,Firefox,Mac OS,Desktop,4.82,1492,3,375,9,0,0,LinkedIn,1,309.08
6700,328,15096,http://www.patterson.info/,https://mueller.org/,2024-04-09 14:44:14,Poland,Firefox,Mac OS,Desktop,2.71,1971,4,2401,45,0,0,Facebook,2,204.66
6701,1315,4331,http://www.willis-evans.biz/,http://www.chavez.com/,2024-05-23 06:20:47,Liberia,Edge,Mac OS,Tablet,9.95,1185,10,1027,10,0,1,Google,5,36.38
6702,1544,13085,https://mcfarland-diaz.com/,https://www.graves-wright.info/,2024-04-07 08:47:57,Vanuatu,Chrome,Mac OS,Desktop,0.22,203,13,2811,18,1,1,Facebook,3,440.93
6703,1196,31165,https://mercado-murphy.com/,http://tucker.com/,2024-04-22 05:22:24,Monaco,Opera,Windows,Tablet,9.5,1825,6,2045,40,0,0,Twitter,3,156.81
6704,1269,36162,http://www.figueroa.org/,https://www.conway.com/,2024-02-14 11:45:18,Cyprus,Opera,Windows,Desktop,5.76,723,16,214,20,0,0,Instagram,0,10.17
6705,506,7002,https://www.smith-osborn.com/,https://www.ortega-cruz.com/,2024-02-15 14:48:43,French Southern Territories,Firefox,Linux,Tablet,1.68,157,6,1997,48,1,0,Facebook,3,382.42
6706,1789,36909,http://contreras.net/,http://ryan.com/,2024-05-25 00:13:49,Andorra,Opera,Windows,Tablet,7.2,247,13,1492,16,1,1,Twitter,2,304.17
6707,613,96059,http://www.herrera-wolf.com/,http://bailey-west.biz/,2024-03-20 13:17:59,Australia,Firefox,Mac OS,Mobile,9.89,752,16,680,46,0,1,LinkedIn,5,156.21
6708,1551,48197,http://www.brown-burns.biz/,https://stevens.net/,2024-04-16 06:08:43,Papua New Guinea,Edge,Mac OS,Desktop,9.39,606,12,251,3,1,1,Facebook,5,175.91
